,index,image_link,group_id,entity_name,OCR Text,prediction
86005,86074,https://m.media-amazon.com/images/I/613BdbPMQ5L.jpg,244283,height,Produkteigenschaften GAUDER GAUDER 30x Magnetische Beschreibbare Einfach Inklusive Ruckseite Oberflache abzuwischen Marker und Box,"The height of the object, which is a whiteboard marker, is indicated as ""30x 120 x 70 mm"" in the image. This specifies that the marker has a length (height) of 70 millimeters."
86021,86090,https://m.media-amazon.com/images/I/613CEOH4h9L.jpg,683885,height,"Total Length: 10 Yards Ball Diameter: 5mm /0.20"" W:10mm / 0.39'","The height of the object, as indicated in the image, is 10mm or 0.39 inches. This measurement is provided within a circular inset that shows a cross-sectional view of the ball, with dimensions labeled for both millimeters and inches."
86026,86095,https://m.media-amazon.com/images/I/613CIsdDQ4L.jpg,149159,height,"-10.23  7.48 3.74 ""","The height of the object, as indicated in the image, is 3.74 inches."
86404,86475,https://m.media-amazon.com/images/I/613QdCbky4L.jpg,150535,height,Dinner Plate 11.0 in X max 70C 158F BPAFREE MICROWAVE,"The height of the dinner plate is indicated as ""11.0 in"" in the image, which stands for inches."
86800,86871,https://m.media-amazon.com/images/I/613fuHPL9rL.jpg,810266,height,"Cup Squeeze Put on the lid and. jazaanbs'azaanbs'azaanbs NON-TOXIC In Just minutes,. you'll have a delicious frozen treat BPA-FREE Size 65. NO SMESS mm 142 omm 70",The height of the object in the image is 142 mm.
86813,86884,https://m.media-amazon.com/images/I/613gfeISLdL.jpg,460806,height,NEEWER R NEEWER9886 55MM 9PCS FULL COLOR PLASTIC LENS FILTER SET 10101699 MADE IN CHINA,"The height of the object in the image is not explicitly provided with units. The measurement information on the box is partially obscured, making it difficult to determine the exact dimensions. To provide an accurate answer, one would need either a clear view of the entire packaging or additional context that could be used to infer the size. Since such details are not visible in this image, I cannot report the height with certainty."
87050,87121,https://m.media-amazon.com/images/I/613ql9xdu0L.jpg,416664,height,Lightsaberhead Tube body 30.5 INCH Concave convex design Charging port Switch button Sound hole 1.2INCH,"The height of the object in the image is 30.5 inches, as indicated by the measurement provided on the left side of the graphic overlay."
87183,87254,https://m.media-amazon.com/images/I/613w5TI00OL.jpg,311997,height,7.5CM 26CM 26CM 4CM,The height of the object in the image is 4 cm.
87226,87297,https://m.media-amazon.com/images/I/613y6SL4Y6L.jpg,366962,height,P Paper Accents Cardstock Rainbow Pack 250 : Mellow Hues DP88.1122 www.pa-dist.com,"The height of the object in the image is not directly provided with units. However, it can be inferred that the height refers to the dimensions of the cardstock sheets themselves, which are listed as 8 inches by 8 inches (203mm x 203mm). This information suggests that the box contains sheets of paper that are approximately 8 inches tall when laid flat."
87283,87354,https://m.media-amazon.com/images/I/613ze9ldLaL.jpg,142748,height,"LL 8.2' CAUTION Umbrella base is 6.70' NOT included! TO BUY BLUU UMBRELLA BASE Bluu Hdpe Base Bluu Hdpe Base or ""BO9NBJH9QH' ""BO9QKJHNXH""","The height of the object, which is the umbrella in this case, is indicated as 11 feet."
87294,87365,https://m.media-amazon.com/images/I/614+06Gu5vL.jpg,611510,height,23 8.5 13 18.5 19 32.5 24 23 22.5,The height of the object in the image is 23 inches.
87326,87397,https://m.media-amazon.com/images/I/614+jBSzM3L.jpg,544448,height,DISPO VAN 31G STERILE SINGLE USE INSULIN 6mm SYRINGE 10 x10 (10PACKS OF10UNITS EACH) 1ml XTRA-FINE NEEDLE COMPLIESWITH IS 12227/ISO8537 TOBESOLD IN PACKOF IO UNITS ONLY,"The height of the object in the image, which is a syringe, cannot be determined precisely as the full length of the syringe is not visible. However, based on standard insulin syringes and the information provided on the packaging, it's reasonable to infer that the height would typically be around 4-5 inches (approximately 10-13 cm). This estimation is made considering the size of similar medical devices and the common dimensions for such items."
87390,87461,https://m.media-amazon.com/images/I/6141hQAYuHL.jpg,558806,height,8X2.3X4CM 8X2.3X4CM 8X2.5X4CM 8X2.3X4CM 8X2.3X4CM 8X3X4CM,"The height of the objects in the image, as indicated by the labels below each toy car, is 8 centimeters. This measurement is consistent across all six cars presented."
87470,87541,https://m.media-amazon.com/images/I/6144hG59rXL.jpg,810266,height,"6 DOUBLE WALL CUPS PACK 3.9"" BPA-Free 4.5"" 32oz Large Capacity 9.1"" Sweat Proof Cup Holder Friendly 3'","The height of the object, as indicated in the image, is 9.1 inches."
87563,87634,https://m.media-amazon.com/images/I/6147hLnJN0L.jpg,679049,height,TRIKER 4.5INCH STRIKER Adjustable Telescopic Handle,"The height of the object in the image is 4.5 inches, as indicated by the measurement labeled on the graphic."
87649,87720,https://m.media-amazon.com/images/I/6149xA5fqpL.jpg,437623,height,BAG 3COLORS6VERSIONS/W210H220 T35MM PINK NEWJEANS VER. WHITE MINJIVER. HYEIN VER. BLUE HANNIVER. HAERIN VER. OUTBOX 3COLORS6 VERSONS/W215xH227xT38MM BLUE WHITE MINJIVER. PINK HANNIVER. NEWJEANS VER. HAERIN VER. HYEIN VER. DANIELLEVER.,The height of the object in the image is given as T35 MM.
87989,88060,https://m.media-amazon.com/images/I/614LBhMwuvL.jpg,514726,height,Three sizes available for selection 20 inch/51cm 20 inch/51cm 20 inch/51cm 26 inch/66 cm 30 inch/76 cm 36inch/91cm $tandard20'x26 Queen20'x30 King 20'x36,The height of the object in the image is 51 cm.
88009,88080,https://m.media-amazon.com/images/I/614MFqQmthL.jpg,648011,height,"2.5"" Safe &UL listed - 9 Watts 120 Volts 25,000 Life Hours Residential or GU24 Base Commercial Use SLEEKLIGHTING 9W A19.GU24 BA$E GENERAL PURPOSE HOUSEHOLD LIGHT SLEEK COOL WHITE BULB 8OO LUMENS, 3OOOK",The height of the object in the image is 2.5 inches.
88291,88362,https://m.media-amazon.com/images/I/614VwyG+pEL.jpg,842944,height,4.500 75 44 90 1.Car 12V/24VPositive 3.Noll 2.GND 4.Video 60mm 60mm 90mm,"The height of the object, as indicated in the image, is 60mm."
88371,88442,https://m.media-amazon.com/images/I/614YaxUguaL.jpg,242256,height,Rubber stopper prevents sliding,"The height of the object in the image, which is a flag with its dimensions marked, is 12 inches."
88581,88652,https://m.media-amazon.com/images/I/614gssUDF9L.jpg,297246,height,So small in the hand size L10.2*W3.5*H1.9 CM mione,"The height of the object, as indicated in the image, is 1.9 centimeters (CM)."
88605,88677,https://m.media-amazon.com/images/I/614hvWoipFL.jpg,192915,height,3.1' 4.9',The height of the object in the image is 3.1 inches.
88937,89009,https://m.media-amazon.com/images/I/614u45XvcpL.jpg,494658,height,GARDENISTA 33 CM 4 CM,"The height of the object, as indicated in the image with units, is 4 cm."
89024,89096,https://m.media-amazon.com/images/I/614xxoMBikL.jpg,810266,height,330 ML 8.5CM Fiat 6 ITALY STABILE KERAMIK-ANGENEHM ABGERUNDETE FORM,"The height of the object, which is a mug, as indicated in the image is 8.5 cm."
89201,89273,https://m.media-amazon.com/images/I/6152gql804L.jpg,241608,height,355mm 355mm 375mm 305mm 375mm 305mm 716mm 760mm 7138DT 7638DT 716 *375 *190 760 *375 *190 405mm 355mm 425mm 355mm 481mm 405mm 816mm 816mm 8143DT 8148DT 816 *425 *190 816*481 *203,The height of the object in the image is 355mm.
89250,89322,https://m.media-amazon.com/images/I/6154qzDSoKL.jpg,943839,height,HSs Saw Blade 500.5x9.5mm MAXRPM:13000 LOONAON OONAON HSS Saw Blade HSS Saw Blade 2' 2' x.023/8 x.023/8 50x0.5x9.5mm 500.5x9.5mm MAXRPM:13000 MAXRPM:13000,"The height of the saw blade is indicated as ""3/8"" in the image. This measurement is provided alongside other specifications such as diameter and tooth count, which are also visible on the blades."
89314,89386,https://m.media-amazon.com/images/I/6156uid3DnL.jpg,952353,height,15.6 Image Flip 1080P Touchscreen Matte Surface WIMAXIT,"The height of the object, which is a tablet or digital display device, is indicated as ""15.6"" in the image, likely referring to its diagonal measurement. This suggests that the screen size could be approximately 15.6 inches when measured diagonally across the corner points."
89542,89616,https://m.media-amazon.com/images/I/615G+aatz9L.jpg,226504,height,Bolt DIMENSIONS CAPACITY:1.2 CUBIC FT Down Kit Passports Keepsakes Jewelry Wallets Digital Media 86 lb 17.8 in 13.8 in 11.9 in 12.6 in 19.3 in 16.3 in 14.75 in,The height of the object in the image is 17.8 inches.
89553,89627,https://m.media-amazon.com/images/I/615G7nqKoiL.jpg,483370,height,PUNI PxPxP t-7 55054297 P+ http F1NF /dfdxdxd// PiPiP 3 VSIC EAL DILDO 582616135964 01-0129,"The height of the object, as indicated on the packaging in the image, is 20 cm."
89607,89681,https://m.media-amazon.com/images/I/615HaITvo7L.jpg,164209,height,10cc Mental Cup Preset Fluid Control Knob Trigger 0.3mm Needle & Nozzle Button 6.3in 5.9in Charging Indicator Type C Charging Port,The height of the object in the image is 6.3 inches.
89657,89731,https://m.media-amazon.com/images/I/615IuoUmQRL.jpg,478357,height,32-Inch 18-Inch 50-Inch,The height of the object in the image is 32 inches.
89706,89780,https://m.media-amazon.com/images/I/615K4Pb5NkL.jpg,944936,height,"TACO D qnoq, 4 GREAT year! HAVEA GeEAT SUMMER","The height of the object, as indicated in the image, is 6 inches."
89731,89805,https://m.media-amazon.com/images/I/615KTvGbYpS.jpg,810266,height,3.9 INCH 4.8 INCH X24 2.6/NCH,"The height of the object, as indicated in the image, is 3.9 inches."
89749,89823,https://m.media-amazon.com/images/I/615LXW4bQNL.jpg,173193,height,BOJACK CAPACITOR MODEL8*12MM VOLTAGE:35V CAPACITY:220 F QTY:10 PCS Chongx nax,"The height of the object, as indicated on the label, is 12mm."
89884,89958,https://m.media-amazon.com/images/I/615R8ThInQL.jpg,120219,height,"Product Size 6.7 "" 4.7 ' 9.8 16.5",The height of the object in the image is 4.7 inches.
89930,90004,https://m.media-amazon.com/images/I/615Sb+C1RdL.jpg,639508,height,Daiya Joy Life Design -ln +ALS- 56 -56 #+=-54 24 +- Bittt cm,"The height of the object, as indicated on the packaging, is approximately 24 cm."
90061,90135,https://m.media-amazon.com/images/I/615YEYsac3L.jpg,487566,height,"Autumn and winter thick warm baby swaddle blanket Pineapple Gray Pink Black Green Red Bee Thickness: Elastic force: Ultra- Thin Mod- Slightly Thick No Micro- High thin section erate thick section bombs bomb elasticity Fabric/ Lining:Double-sided plush fabric Origin: Made in China (Selected high-elastic SizeLength 100 Width 48 down cotton,soft and Suitable age:1-3 years moderate thickness) Suitable season: Autumn and Winter",The height of the object in the image is 48 cm.
90125,90199,https://m.media-amazon.com/images/I/615b1axmdcS.jpg,558832,height,3x5.5 4x7 5.5x7.9 6x9 7x10 Different Sizes Can Meet Your Needs Product Outer Size(inch) inner Size(inch) Powder volume(oz) Item reference outer size 3x5.5 2.95x4.33 2.75 iphone charger 4x7 3.54x5.7 4 tea/dried flowers outer size inner size 5.5x7.9 5.12x6.69 5.5 phone case 6x9 5.9x8.27 10 cookies/snacks 7x10 6.69x9 12 rice/coffee beans -inner size,"The height of the object in the image is 3.54 inches for the product labeled as ""tea/dried flowers"" and 6.9 inches for the item referred to as ""rice/coffee beans."""
90138,90212,https://m.media-amazon.com/images/I/615bbM8wEbL.jpg,311997,height,"DIMENSIONS 30.1"" 31.5' 65.7"" 15.7"" 18.9"" 19.1' 7.8","The height of the object in the image is 65.7 inches, as indicated by the measurement at the top right corner of the shelving unit."
90204,90278,https://m.media-amazon.com/images/I/615ddY8QOqL.jpg,549052,height,Corn Grind Teeth Stick (TPR) Cotton dog bite rope Length:4.40 in Diameter : 2.2 in Weight:7.10 oz,"The height of the object, as indicated in the image, is 4.40 inches."
90304,90378,https://m.media-amazon.com/images/I/615hNd50AIL.jpg,142748,height,Ours Others x VS Thick and Sturdy Enough Thin and Weak. 38 in 34in VS 8-Ribs to be More Sturdy 6-Ribs to be More Flimsy.,The height of the object in the image is 38 inches.
90373,90447,https://m.media-amazon.com/images/I/615k0aQQGdL.jpg,452717,height,PRODUCt SZE 5. 5 14 in Non-slip Velvet Notched Shoulders Rotating Hook,"The height of the object in the image is 7.5 inches, as indicated by the measurement line on the right side of the graphic."
90426,90500,https://m.media-amazon.com/images/I/615mNkXXdhL.jpg,648011,height,"Product Size 6.3"" Base: E27","The height of the object in the image is 6.3 inches, as indicated by the measurement provided next to the light bulb."
90463,90537,https://m.media-amazon.com/images/I/615ntN39JLL.jpg,757743,height,FIELD BOOK ELAN PUBLISHING SET OF FIVE Dotted Paper 48-PAGE MEMO BOOKS 3-1/2x5-1/2Durable MaterialsPocket Size ELAN-FN-002F,"The height of the object, as indicated on the packaging, is ""3-1/2"" x 5-1/2"". This suggests that the height of each memo book in the set is three and a half inches."
90473,90547,https://m.media-amazon.com/images/I/615oBxX0ZvL.jpg,801829,height,"Position Adjustable Backrest More COMFIRTABLE than other adirondack 95 Raise the Armrests with Both Hands,Adjust the Groove to Adjust the Back Angle! 105 36.3 27.5 I 14.5 "" 20.8 115","The height of the object in the image is 27.5 inches, as indicated by the measurement provided on the right side of the chair's backrest."
90526,90600,https://m.media-amazon.com/images/I/615pyOoaaHS.jpg,784538,height,CANVAS SIZE 30x24 (inch),"5' 7"""
90584,90658,https://m.media-amazon.com/images/I/615rjGar0DL.jpg,986932,height,"Katzco Multipurpose Long Stem Plastic Funnel Great for machine oils, motor fuels, additives, coolant, other fluids, mechanics, auto body repair shops,and more 11",The height of the object in the image is 11 inches.
91001,91075,https://m.media-amazon.com/images/I/6166RkqZFQL.jpg,296366,height,"NITECORE COMPACT ANDHIGHLY PORTABLE UNKI and original Nikon charger side by side comparison NITECORE Nikon BATTERYCHARGERMH-24 CHARGE 4.57"" END O 3.34"" 1.96"" 3.7"" 6.38oz 2.09oz UNKI USB Dual slot travel charger for Nikon Copyright@ 2016.Sysmax Industry Co.Allrights reserved","The height of the object in the image, which is labeled as ""NITKORE UNKI USB Dual slot travel charger for Nikon,"" is 3.7 inches."
91164,91238,https://m.media-amazon.com/images/I/616D9oPRwDS.jpg,781426,height,"width 28' length 52""","The height of the object in the image is not explicitly labeled with units. The provided measurements are for width and length, which are 28 inches and 52 inches respectively. To determine the exact height, one would need additional information or a reference that includes the height measurement. Since this data is not available in the image, we cannot accurately provide the height of the object."
91167,91241,https://m.media-amazon.com/images/I/616DAgf+bpL.jpg,416664,height,Das aufgerustete groBe Solarpanel 4*4CM Unser Neuester Entwurf Andere Verkaufer Blitzzeit:8~12 Stunden Blitzzeit<8 Stunden Schnelle Vollladung:4~6 Stunden Schnelle Vollladung> 8 Stunden Sonnenkollektor:3.7V 1400MA Sonnenkollektor:2V60MA Beleuchtungs-Modus:8 Modi Beleuchtungs-Modus:Nein Helligkeit: Einstellbar Das originellste Design X,The height of the object in the image is 4*4CM.
91433,91507,https://m.media-amazon.com/images/I/616Lkumf9+L.jpg,311997,height,13 17,The height of the object in the image is 13 inches.
91526,91600,https://m.media-amazon.com/images/I/616P-1ta+eL.jpg,130202,height,RESTROOM SIGN BYROCKRIDGE ile MEN Man + Wheelchair Depiction,The height of the object in the image is 9 inches.
91581,91655,https://m.media-amazon.com/images/I/616Qj8RMBsL.jpg,396159,height,,The height of the object in the image is approximately 25 cm.
91724,91798,https://m.media-amazon.com/images/I/616W+aV2+mL.jpg,849273,height,7.8 5 11.8 in Weight:0.57lb,"The height of the object, as indicated in the image, is 6.5 inches."
91745,91819,https://m.media-amazon.com/images/I/616WyA6EVaL.jpg,258617,height,"1.89"" 0.2"" Max Opening: 3.74' 135 Degree Adjustable Hinge","The height of the object, as indicated in the image, is 1.89 inches."
