index,image_link,group_id,entity_name,OCR Text,prediction
19226,https://m.media-amazon.com/images/I/51+QBVWFLWL.jpg,507467,voltage,5000LM 800W MULTIFUNCTIONAL OUTDOOR SPOTLIGHT WATERPROOF 7GEARADJUSTABLE RECHARGABLE SPOTLIGHT,12V
19239,https://m.media-amazon.com/images/I/51+RIkUPdsL.jpg,276700,voltage,makita rakita X7 makita,18V.
19265,https://m.media-amazon.com/images/I/51+SiG6OaBL.jpg,306956,voltage,1400W NUTTY MAKER,1400W.
19271,https://m.media-amazon.com/images/I/51+Ss+qMUzL.jpg,276700,voltage,"PRODUCT CONTAINS Aluminum tube 35cm/13.8"" 70cm/27. Allen wrench/ Hex wrench 00 screw.nut 1I Rubber sleeve screw 3.7cm/1.5 plastic box Tool holder Gloves 28mm/1.1 assembly",0 V
19311,https://m.media-amazon.com/images/I/51+W0Ch5JLL.jpg,952353,voltage,"7 Inch 1024*600 Portable Touch Monitor 7.0"" CIPS 350 cd/m2 7.0inch IPS Panel Brightness 5point Touch Extra 5VOut Built-in Speakers",5V
19347,https://m.media-amazon.com/images/I/51+Z6kBI7oL.jpg,635528,voltage,"10000mAh Small Size,Big Power 2 USB PORT CHARGING satisfy your different device 21A",5V
19367,https://m.media-amazon.com/images/I/51+ab7fAteL.jpg,900671,voltage,"EASY-TO-USE Control Panel Digital Touch LCD Panel You make the selection, and the air fryer takes care of the calculations. Shake Alarm COSORI Add a reminder to shake or flip food halfway through cooking.",120V
19369,https://m.media-amazon.com/images/I/51+aojuJajL.jpg,648011,voltage,VIQIUA S200RL-HO LAMPP.KIT300mm254NMLPHO Serial #220321381 The UV Lamp.S200RL-HOhas been tested and certified by NSF international against CSAB483.1 and NSF/ANSI 55 in the System VH200-Vfor Disinfection NSE Performance Class B+CSA UV lamp is to be replaced every 9000 hours. La lampe UV.S200RL-HO a ete REPLACEMENT testee et certifiee par NSF ELEMENT International en vertu des normes CSA B483.1et NSF/ANSI55 dans le systeme VH200-V pour le comportement de desinfection de classe B+CSA La lampe UV doit etre remplacee,300mm
19417,https://m.media-amazon.com/images/I/51+eUAA-1AL.jpg,900671,voltage,TIME/TENP 230F 00:30 S Digital10-in-1 Function O 360 Circulating Hot Air System  2 fan Speeds-Flexible Cooking  Time & Temperature-Independent Precise Control 150 FRENCNFRY FISH ROTISSERIES AIR BROIL AIR ROAST 40 140 PIAZZA TOAST BAKE AIR BROIL DEHYDRATE,120V
19436,https://m.media-amazon.com/images/I/51+fpVoCXfS.jpg,306956,voltage,"750W_ High Power, Double-Sided Heating Your crispy waffles will be cooked evenly without flipping in 8 minutes OTHERS OURS Raw Crisper",750W
19478,https://m.media-amazon.com/images/I/51+iM3hxGgL.jpg,635528,voltage,Huge Capacity 20000mAh Power for Days 6 times iPhone8 5 times iPhone X 4 times galaxy S8,5V
19491,https://m.media-amazon.com/images/I/51+j7XVXoSL.jpg,416664,voltage,"PERSONAL USE Bedside, Camping, Party and Handheld (Indoor & Outdoor)",5V
19492,https://m.media-amazon.com/images/I/51+jA-Alo4L.jpg,997176,voltage,15OOWFASTBOILINGKETTLE 1500 W 1500Watts 5MIN 5 Minutes Strix Patented Strix Control,220 V
19557,https://m.media-amazon.com/images/I/51+mwaBau4L.jpg,900671,voltage,One-Touch Cooking Functions 10 smart presets for quick start without guesswork.make cooking easy 88h OE0,480 V
19564,https://m.media-amazon.com/images/I/51+nioNrfAL.jpg,240413,voltage,,1.8V
19583,https://m.media-amazon.com/images/I/51+pLcJTUrL.jpg,648011,voltage,"Lighting Facts Per Bulb Brightness 1000 lumens Estimated Yearly Energy Cost $1.57 Based on 3 hrs/day,11/kWh Cost depends on rates and use energy Life ENERGYSTAR Based on 3 hrs/day 22.8 years Light Appearance Warm Cool 4000K Energy Used 13watts",13 watts
19681,https://m.media-amazon.com/images/I/51+w8EYckAL.jpg,860821,voltage,"INCLUDEDFEATURES INCLUDED CONTROLS Blades(5included Pull Chain -14Pitch -52Sweep -Reversible -3Forward&Reverse Manual Reverse -Wood Downrods4Downrod with1O.D.) Downlight N/A Downlight Glass N/A Optional Downlight Accessory Light Kits OPTIONAL CONTROLS Available.see pages 284-296 Uplight N/A 371042MUL (shown) Uplight Glass N/A 337001WH 371082 Low Ceiling Adaptable Yes,see our Optional Flush Mount Accessory 337008 on page 310 Control PullChain COOLTOUCH""CONTROL See pages 306-308 for more information. SYSTEM-BASIC FAN FEATURES Mounting Slope-Pitch30'or7/12 OPTIONAL SOLID WOOD Lead Wire 78 BLADE SETS cULListed indoor Hanging Weight 19.7lbs 371030 Warranty Limited Lifetime Walnut Weathered white Solid Wood MOTOR FEATURES Shadowed Walnut 371031 Motor Size/Type 172mm x20mm.AC Solid Wood Amps 0.55on High RPM 168 on High Energy Star Yes",120V
19694,https://m.media-amazon.com/images/I/51+xJ8srFUL.jpg,416664,voltage,Easy Installation Install the glass lampshade 2 Rotate the ring and tighten up the lampshade 3 Rotate the bulb clockwise,60V
19702,https://m.media-amazon.com/images/I/51+xYKuZ0GL.jpg,965518,voltage,98OW MAGNETIC DRIL Built to stand by you on the toughest job sites,240V
19705,https://m.media-amazon.com/images/I/51+xbSYO3kL.jpg,348551,voltage,Product Size 590mm [54mm 560mm Wiring Diagram For 5-wire cable from home power supply Cable from home power supply DC Blue wires Redwires Grey wires Blue wires Yellow/ Greenground wires Yellow/Green ground wires Blackwires Brown wires 5-wire cable from cooktop,240V
19758,https://m.media-amazon.com/images/I/51--LZJb7BL.jpg,957050,voltage,144 CORe 15.6FHDIPS 16GBR4 NVIDIA GEFORCE 1TB ssoI1TB HDD RTX3060,144 Hz
19795,https://m.media-amazon.com/images/I/51-2JtzmH-L.jpg,746096,voltage,Sylvox Smart Waterproet 055 4K UHD 4k UHD Weatherproof Strong and durable Stereo sound HDR ABC 500 O NIT High Dynamic Daylight 700nits IP66 remote Range Readable brightness control,"There is no voltage shown in the image provided. The information given pertains to the features and specifications of an outdoor television, such as resolution, weatherproofing, durability, sound quality, brightness, HDR capability, and remote control options. These details are meant to inform potential buyers about the TV's suitability for outdoor use and its technical capabilities."
19797,https://m.media-amazon.com/images/I/51-2eenIBPL.jpg,416664,voltage,No Risk of Fire No smoke No ignition required Safe and odorless,200V
19828,https://m.media-amazon.com/images/I/51-4zePnQcL.jpg,746096,voltage,"66.32"" 75"" 38.35 000 3.45 What's Included Warranty CardUser's manual Power Cord Batteries (AAAx 2) Batteries (AA x 2) TTTT Screws BM8X14MM Screws BM8X28MM &Gasket Sytvox (Matched with Sytvox Full Motion Cantdever Mount) Remote Control",12V.
19833,https://m.media-amazon.com/images/I/51-57E1MwqL.jpg,957050,voltage,"intel CORe GEFORCE nVIDIA RTX i7 3070Ti 17.3"" 165 Hz DHD(2560x1440)",65W
19849,https://m.media-amazon.com/images/I/51-60UjZE5L.jpg,860821,voltage,"ENERGYGUIDE Estimated Airflow Yearly Energy Cost 5,187 $5.81 Cubic Feet Per Minute The higher the airflow the $3 $34 more air the fan will move Airflow Efficiency162Cubic Cost Range of Similar Models 19-84 Feet Per Minute Per Watt Based on 12 cents per kWh and 6.4 hours use per day Your cost depends on rates and use Energy Use:32 Watts All estimates based on typical use,excluding lights ftc.gov/energy Airflow Shown Is a Weighted Average of High and Low Cubic Foet per Minute Based on Close to Ceiling",32 Watts
19853,https://m.media-amazon.com/images/I/51-63g-1S7L.jpg,306956,voltage,"Upper And Lower Double Heating Pipes Quick bake on both sides, Crispy on the outside -Soft inside 460W 460w High Power Uniform Heating",240V.
19871,https://m.media-amazon.com/images/I/51-79m4BLTL.jpg,860821,voltage,"ENERGYGUIDE Estimated Airflow Yearly Energy Cost 2,224 $4 Cubic Feet Per Minute $3 $34  The higher the airflow, the. more air circulation will be. produced. Cost Range of Similar Models (19""-84)  Based on 12 cents per kwh and 6.4 hours use per day Airflow Efficiency: 151 Cubic Feet Per Minute Per Watt Your cost depends on rates and use Energy Use: 15 Watts All estimates based on typical use,excluding lights, ftc.gov/energy Airflow Shown Is a Weighted Average of High and Low Cubic Feet per Minute Based on Downrod",15 Watts
19886,https://m.media-amazon.com/images/I/51-8JVXUlKL.jpg,860821,voltage,"ENERGYGUIDE Estimated Airflow Yearly Energy Cost 4,006 $13 Cubic Feet Per Minute The higher the airflow,the $3 $34 more air the fan will move Airflow Efficiency89 Cubic Cost Range of Similar Models19-84 Feet Per Minute Per Watt Based on 12 cents per kWn and 6.4 hours use per day Your cost depends on rates and use Energy Use:45 Watts All estimates based on typical use,excluding lights ftc.gov/energy",45 Watts
19907,https://m.media-amazon.com/images/I/51-9XoVPTfL.jpg,965518,voltage,"HIGH POWER &EASYCORING For easy drilling any heavy metal Drill Hole Coring Power:750w Max drilling diameter:0.51""/13mm Stepless speed:550RPM Max travel distance:4.92/125mm Max drilling depth:2.16""/55mm",750W
19924,https://m.media-amazon.com/images/I/51-AiEZi-uL.jpg,952353,voltage,"27"" Full HD (1920 x 1080 Curved Display 27"" 1920x1080)","The image does not provide any information regarding voltage; it is a display of monitor specifications. Therefore, the question cannot be answered with numerical values as requested."
19956,https://m.media-amazon.com/images/I/51-CyHSitbL.jpg,965518,voltage,Ginhell,12V
20007,https://m.media-amazon.com/images/I/51-G3-LZy3L.jpg,635528,voltage,FASTWIRELESS AND CABLE CHARGING REAL 10000 MAh Apple Google Samsung iPhone 5-12 Pixel2-5 Galaxy S7-20 3-5 times 3-4 times up to 3 times,5V
20020,https://m.media-amazon.com/images/I/51-GoPwPTCL.jpg,957050,voltage,15.6FHD IPS 144 16GBRAM 1TB sSD NVIDIA GEFORCE CORe RTX Windows 11 i7 3060,144 Hz
20120,https://m.media-amazon.com/images/I/51-NjQgwZsL.jpg,507467,voltage,EAD! IPX5WATERPROOF 12000 Lumens and 500 Meters on max HE Snowproof Shockproof,3.7V
20156,https://m.media-amazon.com/images/I/51-QLzgIDBL.jpg,709627,voltage,88 03 BEFORE WA ERYPACK dP,3.7V
20183,https://m.media-amazon.com/images/I/51-S7hODFKL.jpg,860821,voltage,"ENERGYGUIDE Estimated Airflow Yearly Energy Cost 4,037 $14 Cubic Feet Per Minute The higher the airflow, the $3 $34 more air the fan will move Airflow Efficiency:82 Cubic CostRange of Similar Models19-84 Feet Per Minute Per Watt Based on 12 cents per kWh and 6.4 hours use per day Your cost depends on rates and use EnergyUse:49 Watts All estimates based on typical use,excluding lights ftc.gov/energy",120 Volts
20242,https://m.media-amazon.com/images/I/51-Wbwp-oDL.jpg,348551,voltage,590mm(23.2in) 520mm(20.5in) 44mm1.7in) 560mm(22.0ln) For5-wire cable from home power supply Cable trom home power supply Blue wires Redwires Grey wires Blue wires Yellow/Green ground wires Yellow/Green ground wires Blackwires Brown wires 5-wire cable from cooktop,220-240V
20322,https://m.media-amazon.com/images/I/51-bcFPsDTL.jpg,641642,voltage,Product Details 1.97in/5cm 32.8ft/10m Exquisite pattern LED lights Need 3 AA batteries (not included),3V
20360,https://m.media-amazon.com/images/I/51-eG1DUmTL.jpg,883833,voltage,"U.S.Govennent Fecralw pohsamaofts e consrerurhs ENERGYGUIDE Room Air Conditioner FRIGIDAIRE Without Raverse Cycle ModelFFRS0822S1 With Louvered Sides Capacity:8,000 BTUs Estimated Yearly Energy Cost $66 $66 $115 Cost Range of Simllar Modele 10.9 Energy Efficiency Ratio Your cost will depend on your utility rates and use.      For more informaonvisit www.fc.gowenergy. cents per kwh and a seasonal use of 8 hours a day ovar a 3 month period.",230V
20392,https://m.media-amazon.com/images/I/51-ghmnxbaL.jpg,635528,voltage,We Always Adhere To The Principle Of Quality First 729WH POWER STATION COMPARE 15.7 inch H 9 16.1 /11.8inch W Weigh:28.6 lb Product Aweite Others Battery Modle LifePO4 sthium lon Battery Capacity 729Wh 600Wh Wattage 700W 600W Cycle Life 10000+ 2000-3000 Times Fast Charge 3 Hours 4-5 Hours OC Outp PD65W PD60W BMS Yes None USB Port QC3.0*4 USB Port2 Wireless Charge 18W 15W,18W
20411,https://m.media-amazon.com/images/I/51-i10EAE8L.jpg,276700,voltage,PRUM,400V
20501,https://m.media-amazon.com/images/I/51-nCbRsEjL.jpg,186035,voltage,500Watts jeetull powet,12V
20538,https://m.media-amazon.com/images/I/51-pe4dZ-AL.jpg,507467,voltage,350Lumen IPX4 Water Resistance 230 Wide-angle Illumination,0
20541,https://m.media-amazon.com/images/I/51-pgpo7dpL.jpg,641642,voltage,50ft RGB Led Strip Lights with APP Control Explore an intelligent world D Dimmable Music Mode Mic Mode 88 Style Option Timing Function Shake Function Group Manag,12V
20557,https://m.media-amazon.com/images/I/51-qfoUUONL.jpg,641642,voltage,3.3ft 6.6ft 0.27ft String Lights for Both Indoor & Outdoor 16.4ft,6V
20560,https://m.media-amazon.com/images/I/51-qvumbkjL.jpg,271537,voltage,350GPH,12-volt
20645,https://m.media-amazon.com/images/I/51-xYcnaLyL.jpg,965518,voltage,PowerRotaryHammer Giantimpactenergytorfastdrilling and chiseling 18 360 1500W 6joules Four Function 6 Levels Clutch Safety 360Ergonomic Powerful Motor Impact Knob Adjustment Handle,1650W
20664,https://m.media-amazon.com/images/I/51-zB1P2JXL.jpg,641642,voltage,40ft Christmas Ribbon Lights 7FT USB Port Shiny fairy Pattern detail ribbon light,5V
20676,https://m.media-amazon.com/images/I/51-zphG54vL.jpg,983323,voltage,pQ)AD characteristics 70 EK-VardarF1-1201150rpm EK-Vardar F2-1201450rpm 60 EK-VardarF3-1201850rpm EK-Vardar F4-1202200rpm EK-Furious Vardar FF5-1203000rpm) 50 [Pa] Pressure 30 20 10 0 0 20 40 60 80 100 120 140 160 180 Volume flow [m3/h],60 mÂ³/h
20717,https://m.media-amazon.com/images/I/5100KzLLvqS.jpg,276700,voltage,"NEWLY UPGRADED 24V BATTERY The new 24V cordless chainsaw,the battery can display the power level, so that you can know your power level 6 inch 24v battery Battery display design Keep you informed of battery status 5%~40% 40%~80% 80%~100%",24V
20738,https://m.media-amazon.com/images/I/51012PFTdwL.jpg,635528,voltage,"OVER TWO TABLET IS WORTH OF POWER Giger50000mAn6Po5/12/20vPorleChorger Extemal Bottery Power Bank for universcl Loptoo, Padmini3 iPhone GoicXy S6 9:41 50% 712",5V
20782,https://m.media-amazon.com/images/I/5105XXOvPoL.jpg,928606,voltage,NEW AND OLD MODELS ARE SHIPPEDRANDOMLY RoHs CE 00000 New Type Old Type,220V
20790,https://m.media-amazon.com/images/I/5106BSeYocS.jpg,635528,voltage,T TsBar MiniPowerBank 20000 mAh 18W Power Delivery Up to 54%Battery charge after 35 minutes! TS18W 20000 mAh iPhoneX$ iPhone XSMAX Pixel3 Note9 Samsung S8.S9.S10 6 5 5.4 4 4.6 CHARGES CHARGES CHARGES CHARGES CHARGES TS+Fast Charge Technology is compatible with all US8 smartphones including QC2.0/3.0 phones.Charging speeds are in comparison to 5W charger.,18W
20792,https://m.media-amazon.com/images/I/5106P+FcunL.jpg,709627,voltage,Modeltt GNB6502S120AHV XT3OU-F 8 61mm 650 GAONENG Appr 369 11mm 30mm,12.0Ah
20805,https://m.media-amazon.com/images/I/5107OXN4SzL.jpg,709627,voltage,102SL Or SRD VOID B No Part . Ma BOVE60C(140F. D0 -DO NO,3.7V
20826,https://m.media-amazon.com/images/I/5108t+uiKKL.jpg,416664,voltage,QPERFECT FOR ANYWHERE,12V
20928,https://m.media-amazon.com/images/I/510F7x-zAiL.jpg,922709,voltage,Proquct Features Continuous strong suction Washable Stainless Filter MOS 4O0OPa Power of 15ow!4ooopa. suction Clean under the seat with hose,150W
21007,https://m.media-amazon.com/images/I/510KUTq9pRL.jpg,276700,voltage,PROMAKER Slerra Caladora Jig Sare PRO-SC800 800W 7.0AMP 800W Sierra Caladora Orbital Boow Orbital Laser AE,240V
21037,https://m.media-amazon.com/images/I/510MT3MMj2L.jpg,900671,voltage,"Time& COSORI Temperature 88888 O Increase/Decrease Value Freely adjust either setting Temperature:170F-400F for the perfect bake Time:1-60minutes COSORI 370 O Time & Temperature In addition to 13 cooking functions,the air fryer comes with customizable time and temperature settings.You can also adjustKeep Warm and Preheat to ft your preferences",110V.
21041,https://m.media-amazon.com/images/I/510MonFH6XL.jpg,416664,voltage,7 colors display and Color flashing Mode,5V.
21071,https://m.media-amazon.com/images/I/510OkXsnejL.jpg,641642,voltage,"IP44 WATERPROOF Survive on tainy days,perfeo LISTED Indoor/Outdoor Use Lighting Facts Per Bulb Brightness 25 Lumens Life 2000-2500hrs Energy Used 5watts Bulb dimming Yes (Dimmer required) Indoor/Outdoor Use 1800K 2200K 4000K 6500K",120V
21087,https://m.media-amazon.com/images/I/510PVxU6QtL.jpg,276700,voltage,"ACDelco ACDelco r    oet CarsideTgn Si 71/4"" Circular Saw AC0elco ad For Home Improvement &DIY Projects Aorae Ctig n Iack Bttoo Aws a S Cban Borabe Ligtennige Dscig 13Amp Motor 5/8Arbor 05.000 RPM No L Mas.Curting Capacity at 902.3/8",12 Amp
21179,https://m.media-amazon.com/images/I/510W4vWoQ0L.jpg,276700,voltage,makita makita LiiON4.0Ah XCr 40 max,40V
21206,https://m.media-amazon.com/images/I/510XUuK2UxL.jpg,922709,voltage,PIFCO Xawyd PIFCO HANDHELD OON VACUUM CLEANER 3,120
21289,https://m.media-amazon.com/images/I/510cmPAnKuL.jpg,900671,voltage,Power indicator Heating Indicator Temperature Knob (175F-390F) Timer 0-30 min COSTWAY POWER HEAT,120V
21290,https://m.media-amazon.com/images/I/510cnsmE7IL.jpg,507467,voltage,3200LM Upgraded3.0 2000LM up to 3200LM ALL-in-One 3200LM Illumination Solution USE One-Touch One-Touch SOS Capacity USB Strobe Turbo Low Indicator Charging Mode Compatible with Constant Quick Mode ITSTemperature Memory Multiple Batteries Change Control Lock-Out Current Function,3200 LM
21319,https://m.media-amazon.com/images/I/510eeILi1-S.jpg,641642,voltage,Ultra Bright Series ULListed CRI>9011200lm 2835-1200-16.4ft 2.5cm/0.98in Cuttable 10mm/0.39in Width 888888888,24V
21373,https://m.media-amazon.com/images/I/510iiiwePzL.jpg,306956,voltage,HIGHPOWER 1200W,1200W.
21383,https://m.media-amazon.com/images/I/510j2TB2bML.jpg,412008,voltage,"Product Name:Portable BBQ Barbecue area:grill diameter 35cm Product size:D37.5*H45.5cm Product net weight:about 3.9kg (gross weight Barbecue Grill Archives about 5.1kg) Material:bright enamel surface,galvanized furnace back,nylon handle Grilled air vents U-shaped nylon handle 37.5cm Stainless steel grill Grill handle Enamel charcoal mesh Convenient buckle 45.5cm Four-hole air inlet Grey oil basin with two ears Hearth",0 V.
21396,https://m.media-amazon.com/images/I/510juNO1e2L.jpg,965518,voltage,Heavy Duty Outboard Motor BoatEngine CDI 18HP HANGKAI Water-cooling 2 Stroke 246 CC FedEx ups Super-Medical-Shop,12V
21397,https://m.media-amazon.com/images/I/510k+IDud+L.jpg,187993,voltage,better cher better chef BETTER RESULTS 10-5peed350-Watt Glass Jar Blender,120 volts.
21479,https://m.media-amazon.com/images/I/510pLlYslmL.jpg,240413,voltage,ESTOMSIER 57/2209383 OC WHOLESALE WARRANTY VOID IF REMOVED,1.35V
21502,https://m.media-amazon.com/images/I/510qOJu9iYL.jpg,648011,voltage,100owcar paint lamp Intelligent mechanical timing Custom plug EU plug UK plug US plug,24V
